"","Subject","Condition","Trial","Days_Past","Recall_Order","Total.Number.of.People","Unique.Within.Day","Unique.Overall","Specific.Description","Specific.Unique.Overall","Specific.Unique.Day","Vague.Description","Vague.Unique.Overall","Vague.Unique.Day"
"2145",1090,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"2146",1090,"FF","forward",1,1,2,2,0,2,0,2,0,0,0
"2147",1090,"FF","forward",1,1,2,0,0,2,0,0,0,0,0
"2148",1090,"FF","forward",1,1,2,0,0,2,0,0,0,0,0
"2149",1090,"FF","forward",4,2,2,2,0,2,0,2,0,0,0
"2150",1090,"FF","forward",4,2,2,0,0,2,0,0,0,0,0
"2151",1090,"FF","forward",4,2,2,0,0,2,0,0,0,0,0
"2152",1090,"FF","forward",3,2,2,2,0,2,0,2,0,0,0
"2153",1090,"FF","forward",3,2,2,0,0,2,0,0,0,0,0
"2154",1090,"FF","forward",3,2,2,0,0,2,0,0,0,0,0
"2155",1090,"FF","forward",2,2,2,2,0,2,0,2,0,0,0
"2156",1090,"FF","forward",2,2,2,0,0,2,0,0,0,0,0
"2157",1090,"FF","forward",2,2,2,0,0,2,0,0,0,0,0
"2158",1090,"FF","forward",1,2,2,2,0,2,0,2,0,0,0
"2159",1090,"FF","forward",1,2,2,0,0,2,0,0,0,0,0
"2160",1090,"FF","forward",1,2,2,0,0,2,0,0,0,0,0
"2161",1091,"BF","backward",1,1,3,3,3,0,0,0,3,3,3
"2162",1091,"BF","backward",1,1,3,3,0,3,0,3,0,0,0
"2163",1091,"BF","backward",1,1,1,0,0,1,0,0,0,0,0
"2164",1091,"BF","backward",2,1,5,5,2,5,2,5,0,0,0
"2165",1091,"BF","backward",2,1,9,4,3,9,3,4,0,0,0
"2166",1091,"BF","backward",2,1,2,0,0,2,0,0,0,0,0
"2167",1091,"BF","backward",3,1,2,2,0,2,0,2,0,0,0
"2168",1091,"BF","backward",3,1,2,0,0,2,0,0,0,0,0
"2169",1091,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"2170",1091,"BF","backward",4,1,2,2,0,2,0,2,0,0,0
"2171",1091,"BF","backward",4,1,2,0,0,2,0,0,0,0,0
"2172",1091,"BF","backward",4,1,1,1,0,1,0,1,0,0,0
"2173",1091,"BF","forward",1,2,1,1,0,1,0,1,0,0,0
"2174",1091,"BF","forward",1,2,2,1,0,2,0,1,0,0,0
"2175",1091,"BF","forward",1,2,3,0,0,3,0,0,0,0,0
"2176",1091,"BF","forward",2,2,1,1,0,1,0,1,0,0,0
"2177",1091,"BF","forward",2,2,2,1,0,2,0,1,0,0,0
"2178",1091,"BF","forward",2,2,3,0,0,3,0,0,0,0,0
"2179",1091,"BF","forward",3,2,2,2,0,2,0,2,0,0,0
"2180",1091,"BF","forward",3,2,10,9,1,10,1,9,0,0,0
"2181",1091,"BF","forward",3,2,5,0,0,5,0,0,0,0,0
"2182",1091,"BF","forward",4,2,1,1,0,1,0,1,0,0,0
"2183",1091,"BF","forward",4,2,3,2,0,3,0,2,0,0,0
"2184",1091,"BF","forward",4,2,2,0,0,2,0,0,0,0,0
"2185",1092,"FB","forward",4,1,3,3,3,3,3,3,0,0,0
"2186",1092,"FB","forward",4,1,3,0,3,2,2,-1,1,1,1
"2187",1092,"FB","forward",4,1,3,0,0,3,0,0,0,0,0
"2188",1092,"FB","forward",3,1,3,3,0,3,0,3,0,0,0
"2189",1092,"FB","forward",3,1,3,0,0,3,0,0,0,0,0
"2190",1092,"FB","forward",3,1,3,0,0,3,0,0,0,0,0
"2191",1092,"FB","forward",2,1,3,3,0,3,0,3,0,0,0
"2192",1092,"FB","forward",2,1,3,0,0,3,0,0,0,0,0
"2193",1092,"FB","forward",2,1,3,0,0,3,0,0,0,0,0
"2194",1092,"FB","forward",1,1,3,3,0,3,0,3,0,0,0
"2195",1092,"FB","forward",1,1,3,0,0,3,0,0,0,0,0
"2196",1092,"FB","forward",1,1,3,0,0,3,0,0,0,0,0
"2197",1092,"FB","backward",1,2,3,3,0,3,0,3,0,0,0
"2198",1092,"FB","backward",1,2,3,0,0,3,0,0,0,0,0
"2199",1092,"FB","backward",1,2,3,0,0,3,0,0,0,0,0
"2200",1092,"FB","backward",2,2,3,3,0,3,0,3,0,0,0
"2201",1092,"FB","backward",2,2,3,0,0,3,0,0,0,0,0
"2202",1092,"FB","backward",2,2,3,0,0,3,0,0,0,0,0
"2203",1092,"FB","backward",3,2,3,3,0,3,0,3,0,0,0
"2204",1092,"FB","backward",3,2,3,0,0,3,0,0,0,0,0
"2205",1092,"FB","backward",3,2,3,0,0,3,0,0,0,0,0
"2206",1092,"FB","backward",4,2,3,3,0,3,0,3,0,0,0
"2207",1092,"FB","backward",4,2,3,0,0,2,0,0,1,0,0
"2208",1092,"FB","backward",4,2,3,0,0,3,0,0,0,0,0
"2209",1093,"FB","forward",4,1,7,7,7,7,7,7,0,0,0
"2210",1093,"FB","forward",4,1,9,6,6,9,6,6,0,0,0
"2211",1093,"FB","forward",4,1,12,5,5,12,5,5,0,0,0
"2212",1093,"FB","forward",3,1,10,10,1,10,1,10,0,0,0
"2213",1093,"FB","forward",3,1,9,0,0,9,0,0,0,0,0
"2214",1093,"FB","forward",3,1,17,7,7,15,5,5,2,2,2
"2215",1093,"FB","forward",2,1,4,4,0,4,0,4,0,0,0
"2216",1093,"FB","forward",2,1,23,19,10,23,10,19,0,0,0
"2217",1093,"FB","forward",2,1,25,25,25,0,0,0,25,25,25
"2218",1093,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2219",1093,"FB","forward",1,1,9,9,0,9,0,9,0,0,0
"2220",1093,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2221",1093,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"2222",1093,"FB","backward",1,2,9,9,0,9,0,9,0,0,0
"2223",1093,"FB","backward",1,2,0,0,0,9,0,0,0,0,0
"2224",1093,"FB","backward",2,2,25,25,25,0,0,0,25,25,25
"2225",1093,"FB","backward",2,2,15,0,0,15,0,0,0,0,0
"2226",1093,"FB","backward",2,2,10,0,0,10,0,0,0,0,0
"2227",1093,"FB","backward",3,2,5,5,0,5,0,5,0,0,0
"2228",1093,"FB","backward",3,2,5,0,0,5,0,0,0,0,0
"2229",1093,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"2230",1093,"FB","backward",4,2,9,9,0,9,0,9,0,0,0
"2231",1093,"FB","backward",4,2,8,5,0,8,0,5,0,0,0
"2232",1093,"FB","backward",4,2,9,7,0,9,0,7,0,0,0
"2233",1094,"FF","forward",4,1,6,6,6,6,6,6,0,0,0
"2234",1094,"FF","forward",4,1,5,5,5,5,5,5,0,0,0
"2235",1094,"FF","forward",4,1,4,4,4,4,4,4,0,0,0
"2236",1094,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"2237",1094,"FF","forward",3,1,7,7,2,7,2,7,0,0,0
"2238",1094,"FF","forward",3,1,2,2,2,0,0,0,2,2,2
"2239",1094,"FF","forward",2,1,4,4,3,4,3,4,0,0,0
"2240",1094,"FF","forward",2,1,5,3,3,5,3,3,0,0,0
"2241",1094,"FF","forward",2,1,2,1,1,2,1,1,0,0,0
"2242",1094,"FF","forward",1,1,4,4,1,4,1,4,0,0,0
"2243",1094,"FF","forward",1,1,3,2,2,3,2,2,0,0,0
"2244",1094,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2245",1094,"FF","forward",4,2,7,7,0,7,0,7,0,0,0
"2246",1094,"FF","forward",4,2,7,1,1,7,1,1,0,0,0
"2247",1094,"FF","forward",4,2,4,2,2,4,2,2,0,0,0
"2248",1094,"FF","forward",3,2,7,7,3,7,3,7,0,0,0
"2249",1094,"FF","forward",3,2,5,2,2,5,2,2,0,0,0
"2250",1094,"FF","forward",3,2,2,2,2,0,0,0,2,2,2
"2251",1094,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"2252",1094,"FF","forward",2,2,9,9,3,9,3,9,0,0,0
"2253",1094,"FF","forward",2,2,7,3,3,7,3,3,0,0,0
"2254",1094,"FF","forward",1,2,4,4,0,4,0,4,0,0,0
"2255",1094,"FF","forward",1,2,4,1,1,4,1,1,0,0,0
"2256",1094,"FF","forward",1,2,4,2,2,4,2,2,0,0,0
"2257",1095,"FB","forward",4,1,3,3,3,2,2,2,1,1,1
"2258",1095,"FB","forward",4,1,1,1,1,0,0,0,1,1,1
"2259",1095,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"2260",1095,"FB","forward",3,1,3,3,0,2,0,2,1,0,1
"2261",1095,"FB","forward",3,1,1,0,0,0,0,0,1,0,0
"2262",1095,"FB","forward",3,1,2,2,2,0,0,0,2,2,2
"2263",1095,"FB","forward",2,1,3,3,0,2,0,2,1,0,1
"2264",1095,"FB","forward",2,1,1,0,0,0,0,0,1,0,0
"2265",1095,"FB","forward",2,1,2,2,2,0,0,0,2,2,2
"2266",1095,"FB","forward",1,1,1,1,0,0,0,0,1,0,1
"2267",1095,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2268",1095,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2269",1095,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"2270",1095,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"2271",1095,"FB","backward",1,2,3,3,0,0,0,0,3,0,3
"2272",1095,"FB","backward",2,2,1,1,0,1,0,1,0,0,0
"2273",1095,"FB","backward",2,2,2,1,1,2,1,1,0,0,0
"2274",1095,"FB","backward",2,2,3,1,1,1,1,0,2,0,1
"2275",1095,"FB","backward",3,2,3,3,0,1,0,1,2,0,2
"2276",1095,"FB","backward",3,2,2,0,0,0,0,0,2,0,0
"2277",1095,"FB","backward",3,2,3,0,0,1,0,0,2,0,0
"2278",1095,"FB","backward",4,2,2,2,0,1,0,1,1,0,1
"2279",1095,"FB","backward",4,2,2,0,0,0,0,0,2,0,0
"2280",1095,"FB","backward",4,2,3,1,0,1,0,1,2,0,0
"2281",1096,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"2282",1096,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"2283",1096,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"2284",1096,"BB","backward",2,1,1,1,1,1,1,1,0,0,0
"2285",1096,"BB","backward",2,1,2,1,1,2,1,1,0,0,0
"2286",1096,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"2287",1096,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"2288",1096,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"2289",1096,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"2290",1096,"BB","backward",4,1,1,1,0,1,0,1,0,0,0
"2291",1096,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"2292",1096,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"2293",1096,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"2294",1096,"BB","backward",1,2,1,1,0,1,0,1,0,0,0
"2295",1096,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"2296",1096,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"2297",1096,"BB","backward",2,2,1,1,0,1,0,1,0,0,0
"2298",1096,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"2299",1096,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"2300",1096,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"2301",1096,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"2302",1096,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"2303",1096,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"2304",1096,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"2305",1097,"BF","backward",1,1,3,3,3,3,3,3,0,0,0
"2306",1097,"BF","backward",1,1,2,1,1,2,1,1,0,0,0
"2307",1097,"BF","backward",1,1,2,0,0,2,0,0,0,0,0
"2308",1097,"BF","backward",2,1,6,6,4,6,4,6,0,0,0
"2309",1097,"BF","backward",2,1,2,0,0,2,0,0,0,0,0
"2310",1097,"BF","backward",2,1,2,0,0,2,0,0,0,0,0
"2311",1097,"BF","backward",3,1,4,4,0,4,0,4,0,0,0
"2312",1097,"BF","backward",3,1,4,0,0,4,0,0,0,0,0
"2313",1097,"BF","backward",3,1,2,0,0,2,0,0,0,0,0
"2314",1097,"BF","backward",4,1,3,3,1,3,1,3,0,0,0
"2315",1097,"BF","backward",4,1,2,0,0,2,0,0,0,0,0
"2316",1097,"BF","backward",4,1,2,0,0,2,0,0,0,0,0
"2317",1097,"BF","forward",1,2,2,2,0,2,0,2,0,0,0
"2318",1097,"BF","forward",1,2,2,0,0,2,0,0,0,0,0
"2319",1097,"BF","forward",1,2,3,1,0,3,0,1,0,0,0
"2320",1097,"BF","forward",2,2,4,4,0,4,0,4,0,0,0
"2321",1097,"BF","forward",2,2,2,0,0,2,0,0,0,0,0
"2322",1097,"BF","forward",2,2,2,0,0,2,0,0,0,0,0
"2323",1097,"BF","forward",3,2,2,2,0,2,0,2,0,0,0
"2324",1097,"BF","forward",3,2,4,2,0,4,0,2,0,0,0
"2325",1097,"BF","forward",3,2,3,1,1,3,1,1,0,0,0
"2326",1097,"BF","forward",4,2,2,2,0,2,0,2,0,0,0
"2327",1097,"BF","forward",4,2,2,0,0,2,0,0,0,0,0
"2328",1097,"BF","forward",4,2,1,0,0,1,0,0,0,0,0
"2353",1099,"FF","forward",4,1,6,6,6,6,6,6,0,0,0
"2354",1099,"FF","forward",4,1,6,0,0,6,0,0,0,0,0
"2355",1099,"FF","forward",4,1,6,0,0,6,0,0,0,0,0
"2356",1099,"FF","forward",3,1,6,6,0,6,0,6,0,0,0
"2357",1099,"FF","forward",3,1,42,42,42,2,2,2,40,40,40
"2358",1099,"FF","forward",3,1,42,0,0,2,0,0,40,0,0
"2359",1099,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"2360",1099,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"2361",1099,"FF","forward",2,1,6,6,0,6,0,6,0,0,0
"2362",1099,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2363",1099,"FF","forward",1,1,35,35,0,7,0,7,28,0,28
"2364",1099,"FF","forward",1,1,22,16,16,7,8,8,15,8,8
"2365",1099,"FF","forward",4,2,6,6,0,6,0,6,0,0,0
"2366",1099,"FF","forward",4,2,6,0,0,6,0,0,0,0,0
"2367",1099,"FF","forward",4,2,6,0,0,6,0,0,0,0,0
"2368",1099,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"2369",1099,"FF","forward",3,2,32,32,0,2,0,2,30,0,30
"2370",1099,"FF","forward",3,2,38,3,0,8,0,3,30,0,0
"2371",1099,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"2372",1099,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"2373",1099,"FF","forward",2,2,6,6,0,6,0,6,0,0,0
"2374",1099,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2375",1099,"FF","forward",1,2,35,35,0,5,0,5,30,0,30
"2376",1099,"FF","forward",1,2,20,0,0,5,0,0,15,0,0
"2377",1100,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"2378",1100,"BB","backward",1,1,1,1,1,0,0,0,1,1,1
"2379",1100,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"2380",1100,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"2381",1100,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"2382",1100,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"2383",1100,"BB","backward",3,1,1,1,0,0,0,0,1,0,1
"2384",1100,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"2385",1100,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"2386",1100,"BB","backward",4,1,2,2,2,0,0,0,2,2,2
"2387",1100,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"2388",1100,"BB","backward",4,1,1,0,0,0,0,0,1,0,0
"2389",1100,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"2390",1100,"BB","backward",1,2,1,1,0,0,0,0,1,0,1
"2391",1100,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"2392",1100,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"2393",1100,"BB","backward",2,2,1,1,0,0,0,0,1,0,1
"2394",1100,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"2395",1100,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"2396",1100,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"2397",1100,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"2398",1100,"BB","backward",4,2,1,1,0,0,0,0,1,0,1
"2399",1100,"BB","backward",4,2,2,1,0,0,0,0,2,0,1
"2400",1100,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"2401",1101,"FF","forward",4,1,0,0,0,0,0,0,0,0,0
"2402",1101,"FF","forward",4,1,5,5,5,0,0,0,5,5,5
"2403",1101,"FF","forward",4,1,1,1,1,0,0,1,1,1,0
"2404",1101,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"2405",1101,"FF","forward",3,1,2,2,2,0,0,0,2,2,2
"2406",1101,"FF","forward",3,1,1,1,1,0,0,0,1,1,1
"2407",1101,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"2408",1101,"FF","forward",2,1,1,1,0,0,0,0,1,0,1
"2409",1101,"FF","forward",2,1,2,2,2,0,0,0,2,2,2
"2410",1101,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2411",1101,"FF","forward",1,1,1,1,1,1,1,1,0,0,0
"2412",1101,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2413",1101,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"2414",1101,"FF","forward",4,2,3,3,0,0,0,0,3,0,3
"2415",1101,"FF","forward",4,2,3,2,2,0,0,0,3,2,2
"2416",1101,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"2417",1101,"FF","forward",3,2,2,2,0,0,0,0,2,0,2
"2418",1101,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"2419",1101,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"2420",1101,"FF","forward",2,2,9,9,6,0,0,0,9,6,9
"2421",1101,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"2422",1101,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2423",1101,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"2424",1101,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2449",1103,"FB","forward",4,1,1,1,1,1,1,1,0,0,0
"2450",1103,"FB","forward",4,1,1,0,0,1,0,0,0,0,0
"2451",1103,"FB","forward",4,1,1,0,0,1,0,0,0,0,0
"2452",1103,"FB","forward",3,1,1,1,0,1,0,1,0,0,0
"2453",1103,"FB","forward",3,1,1,0,0,1,0,0,0,0,0
"2454",1103,"FB","forward",3,1,1,0,0,1,0,0,0,0,0
"2455",1103,"FB","forward",2,1,1,1,0,1,0,1,0,0,0
"2456",1103,"FB","forward",2,1,1,0,0,1,0,0,0,0,0
"2457",1103,"FB","forward",2,1,1,0,0,1,0,0,0,0,0
"2458",1103,"FB","forward",1,1,1,1,0,1,0,1,0,0,0
"2459",1103,"FB","forward",1,1,1,0,0,1,0,0,0,0,0
"2460",1103,"FB","forward",1,1,1,0,0,1,0,0,0,0,0
"2461",1103,"FB","backward",1,2,1,1,0,1,0,1,0,0,0
"2462",1103,"FB","backward",1,2,1,0,0,1,0,0,0,0,0
"2463",1103,"FB","backward",1,2,1,0,0,1,0,0,0,0,0
"2464",1103,"FB","backward",2,2,1,1,0,1,0,1,0,0,0
"2465",1103,"FB","backward",2,2,1,0,0,1,0,0,0,0,0
"2466",1103,"FB","backward",2,2,1,0,0,1,0,0,0,0,0
"2467",1103,"FB","backward",3,2,1,1,0,1,0,1,0,0,0
"2468",1103,"FB","backward",3,2,1,0,0,1,0,0,0,0,0
"2469",1103,"FB","backward",3,2,1,0,0,1,0,0,0,0,0
"2470",1103,"FB","backward",4,2,1,1,0,1,0,1,0,0,0
"2471",1103,"FB","backward",4,2,1,0,0,1,0,0,0,0,0
"2472",1103,"FB","backward",4,2,1,0,0,1,0,0,0,0,0
"2473",1104,"BF","backward",1,1,0,0,0,0,0,0,0,0,0
"2474",1104,"BF","backward",1,1,0,0,0,0,0,0,0,0,0
"2475",1104,"BF","backward",1,1,6,0,0,0,0,0,0,0,0
"2476",1104,"BF","backward",2,1,7,0,0,0,0,0,0,0,0
"2477",1104,"BF","backward",2,1,7,0,0,0,0,0,0,0,0
"2478",1104,"BF","backward",2,1,4,0,0,0,0,0,0,0,0
"2479",1104,"BF","backward",3,1,7,0,0,0,0,0,0,0,0
"2480",1104,"BF","backward",3,1,5,0,0,0,0,0,0,0,0
"2481",1104,"BF","backward",3,1,5,0,0,0,0,0,0,0,0
"2482",1104,"BF","backward",4,1,7,0,0,0,0,0,0,0,0
"2483",1104,"BF","backward",4,1,5,0,0,0,0,0,0,0,0
"2484",1104,"BF","backward",4,1,3,0,0,0,0,0,0,0,0
"2485",1104,"BF","forward",1,2,5,0,0,0,0,0,0,0,0
"2486",1104,"BF","forward",1,2,5,0,0,0,0,0,0,0,0
"2487",1104,"BF","forward",1,2,7,0,0,0,0,0,0,0,0
"2488",1104,"BF","forward",2,2,5,0,0,0,0,0,0,0,0
"2489",1104,"BF","forward",2,2,7,0,0,0,0,0,0,0,0
"2490",1104,"BF","forward",2,2,7,0,0,0,0,0,0,0,0
"2491",1104,"BF","forward",3,2,5,0,0,0,0,0,0,0,0
"2492",1104,"BF","forward",3,2,5,0,0,0,0,0,0,0,0
"2493",1104,"BF","forward",3,2,7,0,0,0,0,0,0,0,0
"2494",1104,"BF","forward",4,2,5,0,0,0,0,0,0,0,0
"2495",1104,"BF","forward",4,2,7,0,0,0,0,0,0,0,0
"2496",1104,"BF","forward",4,2,0,0,0,0,0,0,0,0,0
"2497",1105,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"2498",1105,"BB","backward",1,1,3,3,3,2,3,3,0,0,0
"2499",1105,"BB","backward",1,1,1,1,1,1,1,1,0,0,0
"2500",1105,"BB","backward",2,1,4,4,4,4,4,4,0,0,0
"2501",1105,"BB","backward",2,1,3,2,2,3,2,2,0,0,0
"2502",1105,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"2503",1105,"BB","backward",3,1,7,7,5,7,5,7,0,0,0
"2504",1105,"BB","backward",3,1,2,0,0,2,0,0,0,0,0
"2505",1105,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"2506",1105,"BB","backward",4,1,2,2,0,2,0,2,0,0,0
"2507",1105,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"2508",1105,"BB","backward",4,1,3,1,0,3,0,1,0,0,0
"2509",1105,"BB","backward",1,2,3,3,0,3,0,3,0,0,0
"2510",1105,"BB","backward",1,2,3,0,0,3,0,0,0,0,0
"2511",1105,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"2512",1105,"BB","backward",2,2,2,2,0,2,0,2,0,0,0
"2513",1105,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"2514",1105,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"2515",1105,"BB","backward",3,2,5,5,0,5,0,5,0,0,0
"2516",1105,"BB","backward",3,2,2,0,0,2,0,0,0,0,0
"2517",1105,"BB","backward",3,2,1,1,1,1,1,1,0,0,0
"2518",1105,"BB","backward",4,2,2,2,0,2,0,2,0,0,0
"2519",1105,"BB","backward",4,2,3,1,0,3,0,1,0,0,0
"2520",1105,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"2521",1106,"FB","forward",4,1,6,6,6,4,4,4,2,2,2
"2522",1106,"FB","forward",4,1,4,2,2,4,2,2,0,0,0
"2523",1106,"FB","forward",4,1,2,1,1,2,1,1,0,0,0
"2524",1106,"FB","forward",3,1,2,2,1,1,1,1,1,0,1
"2525",1106,"FB","forward",3,1,2,0,0,2,0,0,0,0,0
"2526",1106,"FB","forward",3,1,0,0,0,0,0,0,0,0,0
"2527",1106,"FB","forward",2,1,1,1,0,1,0,1,0,0,0
"2528",1106,"FB","forward",2,1,2,1,1,1,1,0,1,0,1
"2529",1106,"FB","forward",2,1,2,1,1,2,1,1,0,0,0
"2530",1106,"FB","forward",1,1,2,2,1,2,1,2,0,0,0
"2531",1106,"FB","forward",1,1,1,0,0,1,0,0,0,0,0
"2532",1106,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2533",1106,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"2534",1106,"FB","backward",1,2,4,4,2,2,2,2,2,0,2
"2535",1106,"FB","backward",1,2,3,1,1,2,0,0,1,1,1
"2536",1106,"FB","backward",2,2,4,4,1,4,1,4,0,0,0
"2537",1106,"FB","backward",2,2,2,0,0,1,0,0,1,0,0
"2538",1106,"FB","backward",2,2,1,0,0,1,0,0,0,0,0
"2539",1106,"FB","backward",3,2,2,2,0,2,0,2,0,0,0
"2540",1106,"FB","backward",3,2,2,0,0,1,0,0,1,0,0
"2541",1106,"FB","backward",3,2,2,0,0,1,0,0,1,0,0
"2542",1106,"FB","backward",4,2,4,4,0,4,0,4,0,0,0
"2543",1106,"FB","backward",4,2,3,1,0,3,0,1,0,0,0
"2544",1106,"FB","backward",4,2,3,0,0,1,0,0,1,0,0
"2545",1107,"BF","backward",1,1,3,3,3,3,3,3,0,0,0
"2546",1107,"BF","backward",1,1,3,1,0,3,0,1,0,0,0
"2547",1107,"BF","backward",1,1,2,1,0,2,0,1,0,0,0
"2548",1107,"BF","backward",2,1,2,2,0,2,0,2,0,0,0
"2549",1107,"BF","backward",2,1,3,1,1,3,1,1,0,0,0
"2550",1107,"BF","backward",2,1,2,1,1,2,1,1,0,0,0
"2551",1107,"BF","backward",3,1,3,3,0,3,0,3,0,0,0
"2552",1107,"BF","backward",3,1,2,0,0,2,0,0,0,0,0
"2553",1107,"BF","backward",3,1,2,0,0,2,0,0,0,0,0
"2554",1107,"BF","backward",4,1,2,2,0,2,0,2,0,0,0
"2555",1107,"BF","backward",4,1,2,1,1,2,1,1,0,0,0
"2556",1107,"BF","backward",4,1,2,0,0,2,0,0,0,0,0
"2557",1107,"BF","forward",1,2,2,2,1,2,1,2,0,0,0
"2558",1107,"BF","forward",1,2,2,0,0,2,0,0,0,0,0
"2559",1107,"BF","forward",1,2,3,1,0,3,0,1,0,0,0
"2560",1107,"BF","forward",2,2,2,2,0,2,0,2,0,0,0
"2561",1107,"BF","forward",2,2,1,0,0,1,0,0,0,0,0
"2562",1107,"BF","forward",2,2,2,0,0,2,0,0,0,0,0
"2563",1107,"BF","forward",3,2,2,2,0,2,0,2,0,0,0
"2564",1107,"BF","forward",3,2,3,2,0,3,0,2,0,0,0
"2565",1107,"BF","forward",3,2,2,0,0,2,0,0,0,0,0
"2566",1107,"BF","forward",4,2,2,2,0,2,0,2,0,0,0
"2567",1107,"BF","forward",4,2,2,1,0,2,0,1,0,0,0
"2568",1107,"BF","forward",4,2,2,0,0,2,0,0,0,0,0
"2569",1108,"FB","forward",4,1,2,2,2,0,0,0,2,2,2
"2570",1108,"FB","forward",4,1,2,2,2,1,1,1,1,1,1
"2571",1108,"FB","forward",4,1,5,5,5,1,1,1,4,4,4
"2572",1108,"FB","forward",3,1,0,0,0,0,0,0,0,0,0
"2573",1108,"FB","forward",3,1,6,6,4,6,4,6,0,0,0
"2574",1108,"FB","forward",3,1,4,4,4,0,0,0,4,4,4
"2575",1108,"FB","forward",2,1,6,6,6,0,0,0,6,6,6
"2576",1108,"FB","forward",2,1,7,2,2,5,2,2,2,0,0
"2577",1108,"FB","forward",2,1,2,1,1,2,1,1,0,0,0
