Subject,SubjectID,Condition ,Trial,recall_order,current_day,trial_day,trial_time,day_no,days_past,trial,RT,condition_time_box,Response,Total Number of People,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural.Exists,Only.Number.Exists
1046,3lukt9okjh,BF,forward,2,Monday,Sunday,morning,2,3,19,7793.62,Morning (until noon),"parents, aunt, brother",4,4,0,4,0,0,0,0,4,,
1046,3lukt9okjh,BF,forward,2,Monday,Sunday,midday,2,3,20,25972.405,Midday (noon - 6 pm),"my friend and her father, parents, aunt, brother, check-in desk person",7,3,0,6,1,0,1,0,2,,
1046,3lukt9okjh,BF,forward,2,Monday,Sunday,evening,2,3,21,6052.115,Evening (after 6 pm),"parents, aunt, brother",4,0,0,4,0,0,0,0,0,,
1046,3lukt9okjh,BF,forward,2,Monday,Monday,morning,1,4,22,18064.065,Morning (until noon),"co-workers via zoom, parents, aunt, brother",6,6,0,4,2,0,2,0,4,y,
1046,3lukt9okjh,BF,forward,2,Monday,Monday,midday,1,4,23,19054.18,Midday (noon - 6 pm),"co-workers, classmates via zoom, parents, aunt, brother ",8,2,0,4,4,0,2,0,0,y,
1046,3lukt9okjh,BF,forward,2,Monday,Monday,evening,1,4,24,12017.67,Evening (after 6 pm),"members of a club via zoom, parents, aunt, brother",6,0,0,4,2,0,0,0,0,y,
1047,3ygok10ntx,BB,backward,1,Sunday,Sunday,evening,1,1,1,23214.93,Evening (after 6 pm),"Isabella (my roommate), Cooper (roommate's boyfriend)",2,2,2,2,0,0,0,2,0,,
1047,3ygok10ntx,BB,backward,1,Sunday,Sunday,midday,1,1,2,28907.245,Midday (noon - 6 pm),"Isabella (roommate), Cooper (her boyfriend)",2,2,2,2,0,0,0,2,0,,
1047,3ygok10ntx,BB,backward,1,Sunday,Sunday,morning,1,1,3,74236.825,Morning (until noon),"KP, Jess, Jenna, Ornella, Elizabeth, Neha, Kristelle, Steph , Isabella, Maura, Kellyn, Charlene, , (all on my team, we had practice this morning)",12,11,11,12,0,0,0,11,0,,
1047,3ygok10ntx,BB,backward,1,Sunday,Saturday,evening,2,2,4,28144.555,Evening (after 6 pm),"Reema (friend), Jackie (friend), Clerk at Target, Clerk at Walgreens",4,4,4,2,2,2,2,2,2,,
1047,3ygok10ntx,BB,backward,1,Sunday,Saturday,midday,2,2,5,10517.575,Midday (noon - 6 pm),"Jackie , Isabella ",2,0,0,2,0,0,0,0,0,,
1047,3ygok10ntx,BB,backward,1,Sunday,Saturday,morning,2,2,6,7473.195,Morning (until noon),Isabella (roommate),1,1,1,1,0,0,0,1,0,,
1047,3ygok10ntx,BB,backward,1,Sunday,Friday,evening,3,3,7,17329.26,Evening (after 6 pm),"Isabella, Kellyn, Maura, Abby, Sophie, Reema, Ornella, Cooper",8,8,1,8,0,0,0,1,7,,
1047,3ygok10ntx,BB,backward,1,Sunday,Friday,midday,3,3,8,26277.75,Midday (noon - 6 pm),"Reema, Those in my research lab (4 people total)",4,3,3,4,0,0,0,3,0,,
1047,3ygok10ntx,BB,backward,1,Sunday,Friday,morning,3,3,9,15871.235,Morning (until noon),"Isabella, Barista at Starbucks",2,1,1,1,1,1,1,0,1,,
1047,3ygok10ntx,BB,backward,1,Sunday,Thursday,evening,4,4,10,10437.07,Evening (after 6 pm),Isabella,1,1,0,1,0,0,0,0,1,,
1047,3ygok10ntx,BB,backward,1,Sunday,Thursday,midday,4,4,11,10405.795,Midday (noon - 6 pm),"Maddie, Isabella",2,1,1,2,0,0,0,1,0,,
1047,3ygok10ntx,BB,backward,1,Sunday,Thursday,morning,4,4,12,3742.9,Morning (until noon),Isabella,1,0,0,1,0,0,0,0,0,,
1047,3ygok10ntx,BB,backward,2,Sunday,Sunday,evening,1,1,13,5544.955,Evening (after 6 pm),"Isabella, Cooper, ",2,2,0,2,0,0,0,0,2,,
1047,3ygok10ntx,BB,backward,2,Sunday,Sunday,midday,1,1,14,11119.185,Midday (noon - 6 pm),"Isabella, ",1,0,0,1,0,0,0,0,0,,
1047,3ygok10ntx,BB,backward,2,Sunday,Sunday,morning,1,1,15,34620.48,Morning (until noon),"KP, Jess, Jenna, Charlene, Maura, Kellyn, Isabella, Ornella, Steph, Kristelle, Neha , Elizabeth",12,11,0,12,0,0,0,0,11,,
1047,3ygok10ntx,BB,backward,2,Sunday,Saturday,evening,2,2,16,18987.81,Evening (after 6 pm),"Reema, Jackie, Clerk at Walgreens, Clerk at Target",4,4,0,2,2,0,2,0,4,,
1047,3ygok10ntx,BB,backward,2,Sunday,Saturday,midday,2,2,17,10786.6,Midday (noon - 6 pm),"Jackie, Isabella",2,0,0,2,0,0,0,0,0,,
1047,3ygok10ntx,BB,backward,2,Sunday,Saturday,morning,2,2,18,5845.445,Morning (until noon),Isabella,1,0,0,1,0,0,0,0,0,,
1047,3ygok10ntx,BB,backward,2,Sunday,Friday,evening,3,3,19,16225.75,Evening (after 6 pm),"Isabella, Reema, Abby , Sophie, Kellyn, Maura, Cooper, Ornella",8,8,0,8,0,0,0,0,8,,
1047,3ygok10ntx,BB,backward,2,Sunday,Friday,midday,3,3,20,22352.275,Midday (noon - 6 pm),"Reema, those in my research lab (conor, alka, kechao)",4,0,0,4,0,0,0,0,0,,
1047,3ygok10ntx,BB,backward,2,Sunday,Friday,morning,3,3,21,13488.285,Morning (until noon),"Barista at Starbucks, Isabella",2,0,0,1,1,0,1,0,0,,
1047,3ygok10ntx,BB,backward,2,Sunday,Thursday,evening,4,4,22,5338.9,Evening (after 6 pm),"Isabella, ",1,1,0,1,0,0,0,0,1,,
1047,3ygok10ntx,BB,backward,2,Sunday,Thursday,midday,4,4,23,10366.885,Midday (noon - 6 pm),"Maddie, Barista at Starbucks, Isabella",3,2,0,2,1,0,1,0,2,,
1047,3ygok10ntx,BB,backward,2,Sunday,Thursday,morning,4,4,24,4217.98,Morning (until noon),Isabella,1,0,0,1,0,0,0,0,0,,
1048,5ljkjqunau,BF,backward,1,Thursday,Thursday,evening,1,1,1,11409.445,Evening (after 6 pm),0,0,0,0,0,0,0,0,0,0,,y
1048,5ljkjqunau,BF,backward,1,Thursday,Thursday,midday,1,1,2,35204.325,Midday (noon - 6 pm),"The person at the testing center, , The dining hall worker",3,3,3,0,3,3,3,0,0,,
1048,5ljkjqunau,BF,backward,1,Thursday,Thursday,morning,1,1,3,10335.67,Morning (until noon),0,0,0,0,0,0,0,0,0,0,,y
1048,5ljkjqunau,BF,backward,1,Thursday,Wednesday,evening,2,2,4,6961.75,Evening (after 6 pm),0,0,0,0,0,0,0,0,0,0,,y
1048,5ljkjqunau,BF,backward,1,Thursday,Wednesday,midday,2,2,5,53144.96,Midday (noon - 6 pm),"Orchestra director, Gwynne, Steven, Will, Amy, Jordan",6,6,6,6,0,0,0,6,6,,
1048,5ljkjqunau,BF,backward,1,Thursday,Wednesday,morning,2,2,6,2475.485,Morning (until noon),0,0,0,0,0,0,0,0,0,0,,y
1048,5ljkjqunau,BF,backward,1,Thursday,Tuesday,evening,3,3,7,11211.275,Evening (after 6 pm),"Heather, Morgan",2,2,2,2,0,0,0,2,2,,
1048,5ljkjqunau,BF,backward,1,Thursday,Tuesday,midday,3,3,8,8823.365,Midday (noon - 6 pm),The dining hall worker,1,0,0,0,1,0,0,0,0,,
1048,5ljkjqunau,BF,backward,1,Thursday,Tuesday,morning,3,3,9,3176.84,Morning (until noon),0,0,0,0,0,0,0,0,0,0,,y
1048,5ljkjqunau,BF,backward,1,Thursday,Monday,evening,4,4,10,11959.075,Evening (after 6 pm),"orchestra director, Gwynne, Amy",3,3,0,3,0,0,0,0,3,,
1048,5ljkjqunau,BF,backward,1,Thursday,Monday,midday,4,4,11,14680.24,Midday (noon - 6 pm),"dining hall worker, heather",2,0,0,1,1,0,0,0,0,,
1048,5ljkjqunau,BF,backward,1,Thursday,Monday,morning,4,4,12,2944.57,Morning (until noon),0,0,0,0,0,0,0,0,0,0,,y
1048,5ljkjqunau,BF,forward,2,Thursday,Monday,morning,4,1,13,14926.64,Morning (until noon),"dining hall worker, market worker",2,2,0,0,2,0,2,0,0,,
1048,5ljkjqunau,BF,forward,2,Thursday,Monday,midday,4,1,14,10334.375,Midday (noon - 6 pm),dining hall worker,1,0,0,0,1,0,0,0,0,,
1048,5ljkjqunau,BF,forward,2,Thursday,Monday,evening,4,1,15,18221.855,Evening (after 6 pm),"orchestra director, orchestra TA, Gwynne, Jordan, Will, Amy, Steven",7,6,1,7,0,0,0,1,6,,
1048,5ljkjqunau,BF,forward,2,Thursday,Tuesday,morning,3,2,16,6113.91,Morning (until noon),market worker,1,1,0,0,1,0,1,0,0,,
1048,5ljkjqunau,BF,forward,2,Thursday,Tuesday,midday,3,2,17,7968.165,Midday (noon - 6 pm),dining hall worker,1,0,0,0,1,0,0,0,0,,
1048,5ljkjqunau,BF,forward,2,Thursday,Tuesday,evening,3,2,18,5985.49,Evening (after 6 pm),"morgan, heather",2,1,1,2,0,0,0,1,1,,
1048,5ljkjqunau,BF,forward,2,Thursday,Wednesday,morning,2,3,19,9257.55,Morning (until noon),market worker,1,1,0,0,1,0,1,0,0,,
1048,5ljkjqunau,BF,forward,2,Thursday,Wednesday,midday,2,3,20,11158.775,Midday (noon - 6 pm),"Gwynne, Amy, orchestra TA",3,2,0,3,0,0,0,0,2,,
1048,5ljkjqunau,BF,forward,2,Thursday,Wednesday,evening,2,3,21,7430.71,Evening (after 6 pm),heather,1,0,0,1,0,0,0,0,0,,
1048,5ljkjqunau,BF,forward,2,Thursday,Thursday,morning,1,4,22,20814.88,Morning (until noon),0,0,0,0,0,0,0,0,0,0,,y
1048,5ljkjqunau,BF,forward,2,Thursday,Thursday,midday,1,4,23,6507.205,Midday (noon - 6 pm),"aarthi, bus driver",2,2,0,1,1,0,1,0,1,,
1048,5ljkjqunau,BF,forward,2,Thursday,Thursday,evening,1,4,24,5080.135,Evening (after 6 pm),0,0,0,2,0,0,0,0,2,0,,y
1049,6hr7hghf7a,BF,backward,1,Friday,Friday,evening,1,1,1,44611.03,Evening (after 6 pm),"no one in person, but a group text message from 3 friends",0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,backward,1,Friday,Friday,midday,1,1,2,34742.39,Midday (noon - 6 pm),the girl who gave me my COVID test,2,2,2,0,2,2,2,0,0,,
1049,6hr7hghf7a,BF,backward,1,Friday,Friday,morning,1,1,3,14570.185,Morning (until noon),facetime with my older sister,1,1,1,1,0,0,0,1,1,,
1049,6hr7hghf7a,BF,backward,1,Friday,Thursday,evening,2,2,4,262630.595,Evening (after 6 pm),"no one in person, called 2 of my older sisters",2,2,2,2,0,0,0,2,2,,
1049,6hr7hghf7a,BF,backward,1,Friday,Thursday,midday,2,2,5,32885.585,Midday (noon - 6 pm),talked to 2 friends,2,0,2,2,0,0,0,2,0,,
1049,6hr7hghf7a,BF,backward,1,Friday,Thursday,morning,2,2,6,7665.335,Morning (until noon),no one ,0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,backward,1,Friday,Wednesday,evening,3,3,7,21209.46,Evening (after 6 pm),my bestfriend,1,1,1,1,0,0,0,1,1,,
1049,6hr7hghf7a,BF,backward,1,Friday,Wednesday,midday,3,3,8,21779.14,Midday (noon - 6 pm),"my bestfriend, 2 friends from snapchat",3,2,2,3,0,0,0,2,2,,
1049,6hr7hghf7a,BF,backward,1,Friday,Wednesday,morning,3,3,9,6132.525,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,backward,1,Friday,Tuesday,evening,4,4,10,47952.095,Evening (after 6 pm),"no one, ",0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,backward,1,Friday,Tuesday,midday,4,4,11,3461.955,Midday (noon - 6 pm),"2 older sisters, gas station man, uncle",4,4,2,3,1,0,1,2,3,,
1049,6hr7hghf7a,BF,backward,1,Friday,Tuesday,morning,4,4,12,10997.925,Morning (until noon),"cousin, sister",2,0,1,2,0,0,0,1,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Tuesday,morning,4,1,13,35223.595,Morning (until noon),one of my 5 sisters,1,1,1,1,0,0,0,1,1,,
1049,6hr7hghf7a,BF,forward,2,Friday,Tuesday,midday,4,1,14,52405.38,Midday (noon - 6 pm),"2 older sisters, gas station man, uncle, bestfriend, grandma",6,6,1,5,1,1,1,0,5,,
1049,6hr7hghf7a,BF,forward,2,Friday,Tuesday,evening,4,1,15,9953.655,Evening (after 6 pm),bestfriend,1,0,0,1,0,0,0,0,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Wednesday,morning,3,2,16,5294.47,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Wednesday,midday,3,2,17,50301.715,Midday (noon - 6 pm),"jaheim, a couple friends",3,3,3,3,0,0,0,3,3,,
1049,6hr7hghf7a,BF,forward,2,Friday,Wednesday,evening,3,2,18,7043.38,Evening (after 6 pm),no one ,0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Thursday,morning,2,3,19,5834.055,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Thursday,midday,2,3,20,69584.375,Midday (noon - 6 pm),"kynosha, bestfriend, jaheim, older sister",4,4,1,4,0,0,0,1,4,,
1049,6hr7hghf7a,BF,forward,2,Friday,Thursday,evening,2,3,21,7011.43,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Friday,morning,1,4,22,18899.93,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Friday,midday,1,4,23,26344.24,Midday (noon - 6 pm),"the girl who took my COVID test, ",1,1,0,0,1,0,1,0,0,,
1049,6hr7hghf7a,BF,forward,2,Friday,Friday,evening,1,4,24,13858.3,Evening (after 6 pm),a boy who goes here,1,1,1,0,1,1,1,0,0,,
1050,9em2dtgtvg,BB,backward,1,Monday,Monday,evening,1,1,1,14451.74,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,1,Monday,Monday,midday,1,1,2,23564.155,Midday (noon - 6 pm),"haley, emma, abby",5,5,5,5,0,0,0,5,5,,
1050,9em2dtgtvg,BB,backward,1,Monday,Monday,morning,1,1,3,15445.325,Morning (until noon),"haley, work",4,3,3,4,0,0,0,3,3,,
1050,9em2dtgtvg,BB,backward,1,Monday,Sunday,evening,2,2,4,28466.05,Evening (after 6 pm),"emma, megan, naomi, haley, rhea",5,5,3,5,0,0,0,3,5,,
1050,9em2dtgtvg,BB,backward,1,Monday,Sunday,midday,2,2,5,45756.31,Midday (noon - 6 pm),"rhea, megan, naomi, leighann, haley",5,1,1,5,0,0,0,1,1,,
1050,9em2dtgtvg,BB,backward,1,Monday,Sunday,morning,2,2,6,11087.325,Morning (until noon),"haley, megan",2,0,0,2,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,1,Monday,Saturday,evening,3,3,7,17007.175,Evening (after 6 pm),"megan, haley, jackie",3,3,1,3,0,0,0,1,3,,
1050,9em2dtgtvg,BB,backward,1,Monday,Saturday,midday,3,3,8,33745.94,Midday (noon - 6 pm),"naomi, megan, ",2,0,0,2,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,1,Monday,Saturday,morning,3,3,9,10303.08,Morning (until noon),"megan, naomi",2,0,0,2,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,1,Monday,Friday,evening,4,4,10,18612.33,Evening (after 6 pm),"emily, naomi, katie, megan",4,4,2,4,0,0,0,2,4,,
1050,9em2dtgtvg,BB,backward,1,Monday,Friday,midday,4,4,11,24819.55,Midday (noon - 6 pm),none,0,0,0,0,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,1,Monday,Friday,morning,4,4,12,6268.955,Morning (until noon),haley,1,1,1,1,0,0,0,1,1,,
1050,9em2dtgtvg,BB,backward,2,Monday,Monday,evening,1,1,13,17395.505,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,2,Monday,Monday,midday,1,1,14,16905.735,Midday (noon - 6 pm),"megan, haley, emma, abby",4,4,0,4,0,0,0,0,4,,
1050,9em2dtgtvg,BB,backward,2,Monday,Monday,morning,1,1,15,18577.415,Morning (until noon),"haley, work",3,0,0,3,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,2,Monday,Sunday,evening,2,2,16,20748.925,Evening (after 6 pm),"emma, megan, naomi, haley",4,4,0,4,0,0,0,0,4,,
1050,9em2dtgtvg,BB,backward,2,Monday,Sunday,midday,2,2,17,23398.985,Midday (noon - 6 pm),"leighann, megan, rhea, haley",4,0,0,4,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,2,Monday,Sunday,morning,2,2,18,9067.685,Morning (until noon),"haley, megan",2,0,0,2,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,2,Monday,Saturday,evening,3,3,19,21477.57,Evening (after 6 pm),"jackie , megan, haley",3,3,0,3,0,0,0,0,3,,
1050,9em2dtgtvg,BB,backward,2,Monday,Saturday,midday,3,3,20,42975.68,Midday (noon - 6 pm),"annie , haley d, haley g, jackie, naomi, megan, haley",7,4,3,7,0,0,0,3,4,,
1050,9em2dtgtvg,BB,backward,2,Monday,Saturday,morning,3,3,21,17211.8,Morning (until noon),"megan, naomi, haley",3,0,0,3,0,0,0,0,0,,
1050,9em2dtgtvg,BB,backward,2,Monday,Friday,evening,4,4,22,30757.385,Evening (after 6 pm),"megan, naomi, haley, emily, katie, brigid",6,6,1,6,0,0,0,1,6,,
1050,9em2dtgtvg,BB,backward,2,Monday,Friday,midday,4,4,23,20156.745,Midday (noon - 6 pm),"haley, work",3,3,0,3,0,0,0,0,3,,
1050,9em2dtgtvg,BB,backward,2,Monday,Friday,morning,4,4,24,6105.425,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1051,31tkyhpfzz,FB,forward,1,Monday,Friday,morning,1,4,1,42469.55,Morning (until noon),"Grace Rowell, Ally Stahl, Carol Kratzer",3,3,3,3,0,0,0,3,3,,
1051,31tkyhpfzz,FB,forward,1,Monday,Friday,midday,1,4,2,38923.36,Midday (noon - 6 pm),"Grace Rowell, Ally Stahl, Carol Kratzer, Andrea Kratzer ",4,1,1,4,0,0,0,1,1,,
1051,31tkyhpfzz,FB,forward,1,Monday,Friday,evening,1,4,3,97043.39,Evening (after 6 pm),"Grace Rowell, Ally Stahl, Noah W, Grace Carlson, Victoria, Izzy, Makenzie, Abby, Sam",9,7,7,9,0,0,0,7,7,,
1051,31tkyhpfzz,FB,forward,1,Monday,Saturday,morning,2,3,4,88504.585,Morning (until noon),"Grace Rowell, Jordan Price, Ally Stahl, Rory, Justin, Kristen, Zack, Ludwig, Vinny, Niel, Cameron, Ana, Ella, Audrey, Isabel",15,15,13,15,0,0,0,13,15,,
1051,31tkyhpfzz,FB,forward,1,Monday,Saturday,midday,2,3,5,24170.525,Midday (noon - 6 pm),"Grace Rowell, Courtney, Jordan Price, Ally Stahl, Rory, Niel",6,1,1,6,0,0,0,1,1,,
1051,31tkyhpfzz,FB,forward,1,Monday,Saturday,evening,2,3,6,21215.255,Evening (after 6 pm),"Grace Rowell, Niel, Ally Stahl, Rory, Courtney, J",6,1,1,6,0,0,0,1,1,,
1051,31tkyhpfzz,FB,forward,1,Monday,Sunday,morning,3,2,7,19191.51,Morning (until noon),"Ally Stahl, Gabby Sands, Grace Rowell ",3,3,1,3,0,0,0,1,3,,
1051,31tkyhpfzz,FB,forward,1,Monday,Sunday,midday,3,2,8,11762.7,Midday (noon - 6 pm),"Ally Stahl, Grace Rowell",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,forward,1,Monday,Sunday,evening,3,2,9,6553.98,Evening (after 6 pm),"Ally Stahl, Grace Rowell",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,forward,1,Monday,Monday,morning,4,1,10,9771.8,Morning (until noon),"Grace Rowell, Ally Stahl",2,2,0,2,0,0,0,0,2,,
1051,31tkyhpfzz,FB,forward,1,Monday,Monday,midday,4,1,11,11597.23,Midday (noon - 6 pm),"Grace Rowell, Ally Stahl, ",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,forward,1,Monday,Monday,evening,4,1,12,11399.17,Evening (after 6 pm),"Grace Rowell, Ally Stahl",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,backward,2,Monday,Monday,evening,1,1,13,10461.915,Evening (after 6 pm),"Grace Rowell, Ally Stahl",2,2,0,2,0,0,0,0,2,,
1051,31tkyhpfzz,FB,backward,2,Monday,Monday,midday,1,1,14,10828.425,Midday (noon - 6 pm),"Grace Rowell, Ally Stahl, ",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,backward,2,Monday,Monday,morning,1,1,15,9225.52,Morning (until noon),"Grace Rowell, Ally Stahl",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,backward,2,Monday,Sunday,evening,2,2,16,10640.99,Evening (after 6 pm),"Grace Rowell, Ally Stahl, ",2,2,0,2,0,0,0,0,2,,
1051,31tkyhpfzz,FB,backward,2,Monday,Sunday,midday,2,2,17,12355.35,Midday (noon - 6 pm),"Grace Rowell, Ally Stahl",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,backward,2,Monday,Sunday,morning,2,2,18,7933.76,Morning (until noon),"Grace Rowell, Ally Stahl",2,0,0,2,0,0,0,0,0,,
1051,31tkyhpfzz,FB,backward,2,Monday,Saturday,evening,3,3,19,15610.75,Evening (after 6 pm),"Rory, Niel, Courtney, Grace, Ally",5,5,0,5,0,0,0,0,5,,
1051,31tkyhpfzz,FB,backward,2,Monday,Saturday,midday,3,3,20,13007.545,Midday (noon - 6 pm),"Rory, Niel, Courtney, Grace, Ally, Jordan",6,1,0,6,0,0,0,0,1,,
1051,31tkyhpfzz,FB,backward,2,Monday,Saturday,morning,3,3,21,157947.385,Morning (until noon),"Rory, Niel, Courtney, Grace, Ally, Jordan, Cameron, Tyler, Vinny, Kristen, Zack, Justin, ",12,7,1,12,0,0,0,1,7,,
1051,31tkyhpfzz,FB,backward,2,Monday,Friday,evening,4,4,22,26768.87,Evening (after 6 pm),"Grace, Victoria, Ally, Grace C, Mackenzie, Izzy",6,6,1,6,0,0,0,1,6,,
1051,31tkyhpfzz,FB,backward,2,Monday,Friday,midday,4,4,23,46659.75,Midday (noon - 6 pm),"Grace, Ally, Carol, Andrea",4,0,0,4,0,0,0,0,0,,
1051,31tkyhpfzz,FB,backward,2,Monday,Friday,morning,4,4,24,18639.68,Morning (until noon),"Carol, Grace, Ally",3,0,0,3,0,0,0,0,0,,
1052,87kucwww0v,BB,backward,1,Sunday,Sunday,evening,1,1,1,15287.92,Evening (after 6 pm),my roommate Hannah,1,1,1,1,0,0,0,1,1,,
1052,87kucwww0v,BB,backward,1,Sunday,Sunday,midday,1,1,2,19134.14,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1052,87kucwww0v,BB,backward,1,Sunday,Sunday,morning,1,1,3,11952.99,Morning (until noon),The man at the coffee shop,1,1,1,0,1,1,1,0,0,,
1052,87kucwww0v,BB,backward,1,Sunday,Saturday,evening,2,2,4,17005.605,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1052,87kucwww0v,BB,backward,1,Sunday,Saturday,midday,2,2,5,17778.43,Midday (noon - 6 pm),my roommate Hannah,1,1,0,1,0,0,0,0,1,,
1052,87kucwww0v,BB,backward,1,Sunday,Saturday,morning,2,2,6,15040.42,Morning (until noon),My roommate Hannah,1,0,0,1,0,0,0,0,0,,
1052,87kucwww0v,BB,backward,1,Sunday,Friday,evening,3,3,7,22655.08,Evening (after 6 pm),my roommate Hannah,1,1,0,1,0,0,0,0,1,,
1052,87kucwww0v,BB,backward,1,Sunday,Friday,midday,3,3,8,73941.42,Midday (noon - 6 pm),"Bethany, Erin, The other student worker at work, Lucas, Sade, Henry, Quinn, Charlie, Anahi, Clara",10,10,10,9,1,1,1,9,9,,
1052,87kucwww0v,BB,backward,1,Sunday,Friday,morning,3,3,9,18425.01,Morning (until noon),The starbucks worker,1,0,1,0,1,1,0,0,0,,
1052,87kucwww0v,BB,backward,1,Sunday,Thursday,evening,4,4,10,9151.285,Evening (after 6 pm),my roommate Hannah,1,1,0,1,0,0,0,0,1,,
1052,87kucwww0v,BB,backward,1,Sunday,Thursday,midday,4,4,11,16709.495,Midday (noon - 6 pm),"Kylie, The man at the coffee shop",2,2,2,1,1,1,1,1,1,,
1052,87kucwww0v,BB,backward,1,Sunday,Thursday,morning,4,4,12,16681.81,Morning (until noon),"Kylie, The man at the coffee shop, My roommate Hannah",3,0,0,2,1,0,0,0,0,,
1052,87kucwww0v,BB,backward,2,Sunday,Sunday,evening,1,1,13,10714.595,Evening (after 6 pm),Hannah,1,1,0,1,0,0,0,0,1,,
1052,87kucwww0v,BB,backward,2,Sunday,Sunday,midday,1,1,14,7071.915,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1052,87kucwww0v,BB,backward,2,Sunday,Sunday,morning,1,1,15,8089.635,Morning (until noon),the man at the coffee shop,1,0,0,0,1,0,0,0,0,,
1052,87kucwww0v,BB,backward,2,Sunday,Saturday,evening,2,2,16,10016.945,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1052,87kucwww0v,BB,backward,2,Sunday,Saturday,midday,2,2,17,12109.505,Midday (noon - 6 pm),hannah,1,1,0,1,0,0,0,0,1,,
1052,87kucwww0v,BB,backward,2,Sunday,Saturday,morning,2,2,18,8346.925,Morning (until noon),hannah,1,0,0,1,0,0,0,0,0,,
1052,87kucwww0v,BB,backward,2,Sunday,Friday,evening,3,3,19,6259.265,Evening (after 6 pm),hannah,1,1,0,1,0,0,0,0,1,,
1052,87kucwww0v,BB,backward,2,Sunday,Friday,midday,3,3,20,48268.07,Midday (noon - 6 pm),"Bethany, Erin, Other student worker, Lucas, Henry, Anahi, Clara, Charlie, Quinn, Sade, Hannah",11,10,0,10,1,0,1,0,9,,
1052,87kucwww0v,BB,backward,2,Sunday,Friday,morning,3,3,21,19272.345,Morning (until noon),"Hannah, People at the testing site, Worker at starbucks",4,0,2,2,2,2,0,0,0,y,
1052,87kucwww0v,BB,backward,2,Sunday,Thursday,evening,4,4,22,5038.995,Evening (after 6 pm),Hannah,1,1,0,1,0,0,0,0,1,,
1052,87kucwww0v,BB,backward,2,Sunday,Thursday,midday,4,4,23,16400.825,Midday (noon - 6 pm),"Hannah, Kylie, Man at coffee shop",3,2,0,2,1,0,1,0,1,,
1052,87kucwww0v,BB,backward,2,Sunday,Thursday,morning,4,4,24,13005.71,Morning (until noon),"Hannah, Kylie, Man at coffee shop",3,0,0,2,1,0,0,0,0,,
1053,577smosre5,BB,backward,1,Thursday,Thursday,evening,1,1,1,15164,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1053,577smosre6,BB,backward,1,Thursday,Thursday,midday,1,1,2,14822,Midday (noon - 6 pm),"Josh, Maddie, Emma, Mac",5,5,5,5,0,0,0,5,5,,
1053,577smosre7,BB,backward,1,Thursday,Thursday,morning,1,1,3,18258,Morning (until noon),"Maddie, Emma, Mac, Nina",4,3,3,4,0,0,0,3,3,,
1053,577smosre8,BB,backward,1,Thursday,Wednesday,evening,2,2,4,29594,Evening (after 6 pm),"Maddie, Emma, Nina, Mac, Gabe, Josh, Bridget",7,7,3,7,0,0,0,3,7,,
